session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
<<<<<<< HEAD
b90e3166-fef8-41e4-8a71-0ea873d5245c,0033d8e5-e2bc-4f82-a5f9-edb5e5525fc8,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/0033d8e5-e2bc-4f82-a5f9-edb5e5525fc8/Edgertronic/337780e8-59f2-497c-bea6-6be0bb0f4de7.mov,aH2vj30Vfp1i1FVUfOKZDw==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541488/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0033d8e5-e2b.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0033d8e5-e2b,2026-01-16 05:31:29
b90e3166-fef8-41e4-8a71-0ea873d5245c,01c10ad3-bf66-4750-b95a-34f4725cac25,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/01c10ad3-bf66-4750-b95a-34f4725cac25/Edgertronic/ea2cec78-8a91-4479-a7c8-c57b2efe6057.mov,m+LIfoUv3jeewCQ68WRznw==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541490/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/01c10ad3-bf6.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/01c10ad3-bf6,2026-01-16 05:31:30
b90e3166-fef8-41e4-8a71-0ea873d5245c,025d9174-6223-47ab-a75a-7a0a1c1c2fdf,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/025d9174-6223-47ab-a75a-7a0a1c1c2fdf/Edgertronic/821d075c-cccd-480a-925c-e8df3b520f96.mov,/jK0KGW4N3vN+XQNikjRag==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541491/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/025d9174-622.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/025d9174-622,2026-01-16 05:31:31
b90e3166-fef8-41e4-8a71-0ea873d5245c,0320f06a-3a14-47ad-b709-1f5eac6fdbf6,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/0320f06a-3a14-47ad-b709-1f5eac6fdbf6/Edgertronic/9c1d2156-32ed-4753-a815-f258ecd4a854.mov,39WzWWZcg8czbR1QSufKrA==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541492/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0320f06a-3a1.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0320f06a-3a1,2026-01-16 05:31:33
b90e3166-fef8-41e4-8a71-0ea873d5245c,0c82a8a4-c50c-458e-87cf-38ad0e68c61e,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/0c82a8a4-c50c-458e-87cf-38ad0e68c61e/Edgertronic/de87438a-86e8-4aab-b29e-a0e579973dfe.mov,aBKNZi1ll0QTD+f5cZQfDg==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541493/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0c82a8a4-c50.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0c82a8a4-c50,2026-01-16 05:31:34
b90e3166-fef8-41e4-8a71-0ea873d5245c,0d6fe25b-760e-48d8-9dbd-c5d62ee3a106,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/0d6fe25b-760e-48d8-9dbd-c5d62ee3a106/Edgertronic/1c4d0cae-14a4-49ae-9b12-8eb5b3236ea6.mov,JqJjFqsHcgyJo5UOTdId+g==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541494/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0d6fe25b-760.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0d6fe25b-760,2026-01-16 05:31:35
b90e3166-fef8-41e4-8a71-0ea873d5245c,0e16e3aa-d188-4c42-a1e4-a7863fe51d06,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/0e16e3aa-d188-4c42-a1e4-a7863fe51d06/Edgertronic/d5c3dabb-d45e-4fdb-bd57-a7b2069cfe04.mov,6/Iqhsj7uKn6f4+mSBRWqw==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541495/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0e16e3aa-d18.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0e16e3aa-d18,2026-01-16 05:31:36
b90e3166-fef8-41e4-8a71-0ea873d5245c,0fbbe517-d997-473a-aa55-a589300707ff,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/0fbbe517-d997-473a-aa55-a589300707ff/Edgertronic/4db42fa1-20e7-46c5-ba51-7e565794bb65.mov,dYbpgQr1nIh6WFGcuhSihA==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541497/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0fbbe517-d99.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/0fbbe517-d99,2026-01-16 05:31:39
b90e3166-fef8-41e4-8a71-0ea873d5245c,11663a81-87c3-4634-9ac3-77997f32731a,VideoClip,NA,PitchersHand,EdgertronicVideos,Plays/11663a81-87c3-4634-9ac3-77997f32731a/Edgertronic/8f957004-c146-4e64-8fdc-3941c5cd7fdc.mov,y0S9kIteUdA95ye2dc0J5Q==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1768541499/trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/11663a81-87c.mov,trackman/b90e3166-fef8-41e4-8a71-0ea873d5245c/VideoClip/11663a81-87c,2026-01-16 05:31:40
